married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
True,white,approve,1,297,151,1,1,False,8.75,371.0,123.0,1,1,False,2,male
False,white,approve,1,130,56,1,0,False,2.75,169.0,73.0,2,2,False,2,male
True,white,approve,1,150,67,1,2,False,4.3,158.0,27.0,2,1,False,2,male
True,white,approve,1,110,77,1,0,False,3.75,173.0,61.0,1,1,False,2,male
True,white,approve,1,183,89,1,2,False,4.52,229.0,22.0,1,1,False,2,male
True,white,approve,1,267,86,1,0,True,5.4,275.0,28.0,3,5,False,1,male
True,white,approve,1,135,75,1,0,False,2.21,151.0,18.0,2,2,False,2,male
True,white,approve,1,123,51,1,0,False,1.83,154.0,39.0,2,6,False,2,male
True,white,approve,1,140,59,1,0,False,2.16,176.0,46.0,2,1,False,2,male
True,white,approve,1,146,70,1,0,True,3.58,183.0,115.0,2,1,False,2,male
False,white,approve,1,106,76,1,0,False,1.97,133.0,13.0,2,1,False,1,male
True,white,reject,1,119,69,1,0,False,3.6,164.0,11.0,2,6,True,2,male
True,white,approve,1,105,53,1,1,False,3.33,131.5,66.05,2,1,False,2,female
True,hispan,approve,1,107,49,1,0,False,2.6,134.0,20.0,2,2,False,2,male
True,white,approve,1,111,90,1,0,False,4.62,281.0,23.0,2,2,False,2,male
True,white,approve,1,128,108,1,0,False,7.5,171.0,42.0,2,1,False,1,male
True,white,approve,1,106,41,1,2,False,1.76,132.0,35.5,2,1,True,1,male
True,white,approve,1,104,50,1,0,False,3.5,130.0,8.0,2,5,False,2,male
False,white,reject,1,141,63,1,0,False,4.98,157.0,0.0,1,6,False,1,male
True,white,approve,1,149,147,1,1,False,8.33,319.0,216.0,2,1,False,1,male
False,white,approve,1,105,48,1,0,False,2.13,144.0,44.0,2,1,False,2,male
True,white,approve,1,100,54,1,2,False,4.54,204.0,28.0,2,2,False,2,male
False,white,approve,1,118,62,1,0,False,3.09,125.0,6.0,2,6,False,2,male
True,white,approve,1,119,72,1,0,False,4.34,132.0,21.0,2,6,False,2,male
True,white,approve,1,276,144,1,0,True,8.3,345.0,115.0,2,5,False,2,male
True,white,approve,1,170,69,1,0,False,3.67,215.0,60.0,2,1,False,2,male
True,black,approve,1,125,65,1,2,True,2.9,156.0,47.0,1,2,False,2,male
False,black,reject,1,209,126,2,0,False,6.28,220.0,19.0,2,1,False,3,male
False,white,approve,2,113,52,1,0,False,0.64,159.0,72.0,1,4,False,1,female
True,white,approve,1,145,72,1,2,False,3.17,270.0,23.0,1,1,False,2,male
False,white,approve,1,90,39,1,0,False,3.27,120.0,5.0,1,2,False,2,male
False,white,approve,1,100,40,1,0,False,3.16,114.75,22.0,2,1,False,2,female
True,black,approve,1,170,75,1,0,False,2.96,212.0,59.0,2,1,False,2,male
True,white,approve,1,118,60,1,0,False,4.58,135.0,23.0,2,6,False,2,male
True,white,approve,1,88,53,1,0,False,2.24,110.0,30.0,2,5,False,2,female
True,white,approve,1,84,32,1,0,False,2.67,93.0,17.0,2,1,False,1,female
True,white,approve,1,187,64,1,0,False,3.48,208.0,32.0,1,1,False,2,male
True,white,approve,1,208,120,3,2,False,4.86,260.0,97.0,1,2,False,3,male
False,white,approve,1,153,65,1,0,False,3.13,171.0,73.0,2,4,False,2,male
True,hispan,approve,1,152,98,1,3,False,7.04,160.0,16.0,1,1,False,2,male
True,black,reject,1,138,62,2,1,False,4.05,145.0,12.0,2,6,True,3,male
True,black,approve,1,124,67,1,0,False,3.81,155.0,68.0,2,1,False,1,male
True,white,approve,1,130,71,1,1,False,2.98,163.0,40.45,1,3,False,2,male
True,white,approve,1,125,111,1,0,False,9.25,166.0,66.3,2,1,False,1,female
True,white,approve,1,243,95,1,2,False,3.51,270.0,30.68,2,6,False,2,male
True,white,approve,1,126,61,1,2,False,2.17,147.0,39.0,1,4,False,2,male
False,white,approve,1,96,43,1,0,False,3.58,120.0,41.0,2,1,False,1,female
True,white,approve,1,188,66,3,0,True,2.48,209.0,41.0,1,1,False,3,male
True,white,approve,1,130,72,1,3,False,6.25,168.0,24.0,1,2,False,2,male
False,white,approve,1,80,43,1,0,False,2.27,115.6,42.6,2,3,False,2,male
False,white,approve,1,116,51,1,0,False,4.33,116.0,102.0,2,1,False,2,male
False,white,reject,1,83,46,1,0,False,3.81,110.0,47.0,2,1,False,2,male
True,white,approve,1,122,54,1,1,False,1.79,135.0,11.82,2,2,False,2,male
False,white,approve,1,99,24,3,0,False,1.83,110.0,8.0,2,1,False,3,male
True,black,approve,1,185,76,1,0,False,2.77,72.4,4.7,2,1,False,2,female
True,black,approve,1,117,45,1,2,False,3.73,146.0,34.0,2,1,False,2,female
True,white,approve,1,160,105,1,0,False,8.75,201.0,126.5,2,1,False,1,male
False,white,reject,1,100,57,1,0,False,3.6,150.0,25.0,2,1,False,2,male
True,white,approve,1,133,86,1,0,False,3.3,179.0,40.0,2,1,False,2,male
True,white,approve,1,128,48,1,2,False,4.12,171.0,23.6,1,2,False,2,male
True,white,approve,1,250,97,1,1,False,6.06,282.0,20.0,1,1,False,2,male
False,white,approve,1,66,50,1,0,False,4.2,82.0,23.4,2,1,False,1,male
True,white,approve,1,110,43,1,2,False,3.19,142.0,10.7,1,1,False,2,male
True,white,approve,1,148,64,1,2,False,3.28,195.0,31.0,1,1,False,2,male
True,white,approve,1,75,90,1,1,True,7.5,220.0,119.0,1,6,False,2,male
True,white,approve,1,107,55,1,0,False,1.26,134.0,73.0,2,5,False,2,male
True,white,approve,1,189,65,1,1,True,5.45,210.0,21.0,2,1,True,2,male
True,white,reject,1,70,106,1,0,False,2.13,207.0,206.0,2,1,False,2,male
True,white,approve,1,90,41,1,0,False,2.78,120.0,52.2,2,5,False,2,male
True,white,approve,1,128,64,1,0,False,3.33,135.0,18.1,1,1,False,2,male
True,hispan,reject,1,125,75,1,1,False,6.3,166.0,69.0,1,1,False,2,male
False,black,reject,1,311,114,1,0,False,5.82,389.0,201.0,1,1,False,2,male
True,white,approve,1,127,78,1,0,False,2.48,141.0,29.0,2,3,False,2,male
False,white,approve,1,144,56,1,0,False,2.17,160.0,40.0,2,1,False,1,male
True,white,approve,2,40,60,2,2,False,5.07,270.0,35.74,2,5,False,3,male
True,white,approve,1,68,32,1,1,True,0.57,85.0,25.0,2,1,False,2,male
True,white,approve,1,131,64,1,0,False,2.86,142.0,19.0,2,3,False,2,female
True,white,approve,1,150,83,1,3,False,3.47,158.0,17.0,2,1,False,2,male
True,white,approve,1,87,54,1,3,False,4.47,142.0,77.0,2,1,False,2,male
False,white,approve,1,180,143,1,0,True,9.58,240.0,223.0,1,2,False,2,male
False,white,approve,1,92,52,1,0,False,4.26,115.0,29.0,2,1,False,1,male
True,white,approve,1,113,52,1,2,False,3.67,234.0,43.0,1,2,False,2,male
False,white,approve,1,138,53,1,0,False,2.44,153.0,23.0,2,2,False,2,male
True,black,approve,1,133,72,1,0,False,3.88,145.0,20.0,2,6,False,1,male
False,white,approve,1,180,71,1,0,False,3.57,150.0,14.1,3,2,True,2,male
False,white,approve,1,48,27,1,0,False,2.25,59.0,16.0,2,1,False,1,female
True,hispan,approve,1,113,50,1,2,False,2.03,134.0,26.0,2,1,False,2,female
True,white,approve,1,110,55,1,2,False,3.5,215.0,35.0,2,2,False,2,male
True,white,approve,1,182,99,1,3,False,8.23,228.0,52.0,1,5,False,2,male
True,white,approve,1,187,80,1,2,True,4.17,250.0,94.0,2,2,False,2,male
True,white,approve,1,148,72,1,0,False,2.72,185.0,83.0,2,2,False,2,male
True,white,approve,1,121,67,1,0,False,2.5,175.0,125.0,2,1,False,2,male
True,hispan,approve,1,104,49,1,1,False,3.06,130.0,14.3,2,3,True,2,male
True,white,approve,1,99,63,1,0,False,3.92,141.0,149.0,2,2,False,2,male
True,white,approve,1,133,60,1,0,True,2.5,177.0,66.0,2,1,False,2,male
True,white,approve,1,40,52,1,0,False,3.88,130.0,50.46,1,2,False,2,male
True,white,approve,1,121,53,1,0,False,2.15,128.0,20.0,2,1,False,2,male
True,black,reject,1,123,34,1,1,False,3.07,140.0,16.5,2,3,False,2,male
False,white,reject,1,185,79,1,0,False,4.68,310.0,135.0,1,1,False,2,male
False,white,approve,1,95,37,1,0,False,3.4,80.0,1.3,2,1,False,1,female
False,white,approve,1,124,59,1,0,False,3.0,155.0,36.0,2,2,False,2,male
False,white,approve,1,120,52,1,0,False,2.17,150.0,26.0,2,6,False,2,male
True,white,approve,1,123,51,1,3,False,3.59,154.0,33.0,2,1,False,2,male
True,white,approve,1,29,61,1,0,False,3.0,140.0,15.0,2,5,False,2,male
True,black,approve,1,45,48,1,2,False,2.19,139.0,24.9,1,3,False,2,male
False,white,approve,1,55,30,1,0,False,2.5,95.0,6.0,2,4,False,1,male
True,black,approve,1,132,55,1,0,False,2.36,165.0,150.0,2,6,False,2,female
True,white,approve,1,100,85,1,3,True,5.68,138.0,12.0,2,1,False,2,male
True,white,approve,1,144,75,1,0,False,2.88,180.0,43.1,2,1,False,2,male
True,white,approve,1,114,63,1,1,False,3.78,120.0,15.0,2,5,False,1,male
False,white,reject,1,185,81,1,0,False,4.68,310.0,135.0,1,1,False,2,male
False,hispan,approve,1,88,45,1,1,False,2.42,93.0,3.0,2,2,False,2,female
False,white,approve,1,67,55,1,0,False,4.62,67.0,17.0,2,1,False,1,female
True,hispan,approve,1,100,58,1,2,False,3.63,125.0,33.0,3,1,False,2,male
False,white,approve,1,84,44,1,0,False,4.17,114.0,85.0,2,1,False,1,male
True,white,approve,1,100,60,1,0,False,3.87,211.0,139.0,2,1,False,2,male
False,white,approve,3,40,57,1,0,False,1.62,70.0,137.0,2,2,False,1,male
True,white,approve,1,110,53,1,0,False,3.78,150.1,42.0,1,1,False,2,male
True,white,approve,1,161,81,1,1,False,5.28,202.0,9.0,2,5,False,2,male
True,white,approve,1,200,132,1,0,False,7.25,275.0,21.0,2,1,False,2,male
True,white,approve,1,136,67,2,0,False,2.36,175.0,81.0,2,1,False,3,male
True,white,approve,1,112,59,1,0,False,4.89,118.0,63.0,1,1,False,2,male
True,white,approve,1,96,38,3,0,False,2.6,120.0,30.0,2,1,False,1,male
False,black,reject,1,180,46,3,2,False,2.73,200.0,4.0,2,4,False,3,male
False,white,approve,1,145,61,1,0,False,4.54,181.4,174.6,2,1,False,2,male
False,black,approve,1,94,48,1,1,False,2.68,125.0,38.0,2,1,False,2,male
False,white,approve,1,130,81,1,0,False,6.78,164.0,39.0,2,1,False,2,male
True,white,approve,1,216,125,1,0,False,1.02,269.5,81.0,2,1,False,1,male
True,white,approve,1,166,66,1,0,False,2.33,185.0,37.0,2,1,False,1,female
True,white,approve,1,144,56,1,0,False,2.22,165.0,31.0,2,1,False,2,male
True,white,approve,1,100,51,1,3,False,4.28,260.0,24.0,2,5,False,2,male
True,white,approve,1,183,90,1,2,True,7.5,229.0,48.0,2,1,False,2,male
True,white,approve,1,164,88,1,0,True,4.92,184.0,31.0,2,1,False,2,male
False,white,reject,1,110,43,1,2,False,3.59,137.0,41.0,2,3,False,2,male
True,white,approve,1,220,88,1,0,True,7.42,275.0,58.0,1,1,False,2,male
False,white,approve,1,100,45,1,0,False,4.15,193.0,127.0,2,1,False,2,female
False,white,approve,1,122,56,1,0,False,4.5,152.0,35.0,2,1,False,2,female
False,white,approve,1,187,87,1,0,False,4.16,210.0,32.0,2,1,False,2,male
False,white,reject,1,196,125,1,1,False,11.25,245.0,124.0,2,6,True,2,male
True,white,approve,1,125,72,2,0,True,4.36,157.0,22.0,2,1,False,2,male
False,white,approve,1,126,55,1,0,False,2.55,140.0,10.0,2,6,False,2,male
False,white,approve,1,105,33,1,0,False,2.7,131.0,39.0,2,1,False,1,female
True,white,approve,1,324,120,1,0,False,6.13,360.0,12.0,1,1,False,2,male
True,white,approve,1,121,48,1,2,False,3.86,130.0,21.0,2,1,False,2,male
True,white,approve,1,115,56,1,0,False,2.98,135.0,26.0,2,1,False,2,female
True,white,approve,1,100,36,1,3,False,3.38,125.0,48.0,1,1,False,2,male
False,hispan,approve,1,107,43,1,2,False,3.62,118.9,17.3,2,1,False,2,male
True,white,reject,1,66,41,1,0,False,2.92,70.0,10.0,2,5,False,2,male
True,white,approve,1,157,77,1,4,False,6.42,198.0,24.0,1,2,False,2,male
True,white,approve,1,140,75,1,1,False,4.61,213.0,18.0,3,2,True,2,female
True,white,approve,1,100,56,1,2,False,2.85,161.0,59.0,3,1,False,2,male
False,black,reject,1,99,26,1,0,False,2.14,104.0,33.0,2,6,False,1,female
True,white,approve,1,162,82,1,1,False,6.82,235.0,0.0,1,1,False,1,male
True,white,approve,1,132,101,1,0,False,3.71,165.0,45.0,2,2,False,2,male
False,black,reject,1,153,91,2,3,False,2.37,170.0,25.0,3,6,False,3,female
False,white,approve,1,136,69,1,0,False,2.69,297.0,132.0,2,1,False,2,male
False,white,approve,1,66,48,1,0,True,4.0,95.0,50.0,2,1,False,2,male
True,white,approve,1,110,66,1,2,False,5.52,220.0,53.5,1,1,False,2,male
True,white,approve,1,55,30,1,3,False,2.5,174.0,112.0,2,1,False,2,male
False,white,approve,1,95,44,1,1,False,3.65,110.0,2.4,2,2,False,1,female
False,white,approve,1,104,51,1,0,False,2.07,112.0,20.0,2,2,False,2,male
True,white,approve,1,128,79,3,1,False,2.24,160.5,20.2,2,1,False,3,male
True,white,approve,1,140,65,1,3,False,3.6,140.0,34.0,1,1,False,2,male
True,white,approve,1,102,48,1,0,False,3.02,128.0,127.0,1,2,False,3,female
True,white,approve,1,100,69,1,0,False,3.67,111.0,34.0,2,6,False,1,male
True,white,approve,1,149,60,1,2,False,5.0,168.0,49.0,1,1,False,2,male
False,white,approve,1,134,48,2,0,False,3.77,125.0,21.0,2,2,False,3,female
False,white,approve,1,129,48,1,0,False,2.71,143.0,31.0,2,1,False,2,male
False,white,approve,1,126,39,1,0,False,3.26,168.0,38.0,2,2,False,2,male
False,white,approve,1,80,39,2,0,False,1.05,80.0,35.0,2,1,False,3,female
True,black,approve,1,130,81,1,2,False,2.6,198.0,14.0,1,1,False,2,male
True,white,approve,1,155,44,4,0,False,2.77,194.0,166.0,1,5,False,3,male
False,white,reject,3,80,40,1,0,False,3.36,100.0,26.0,2,1,False,2,male
True,white,approve,1,120,49,1,0,False,4.28,170.0,91.0,2,1,False,1,female
True,white,approve,1,130,61,1,0,False,2.67,137.0,9.8,1,5,False,2,male
True,white,approve,1,187,96,1,0,True,7.16,270.0,164.0,2,1,False,2,male
False,white,approve,1,145,43,1,0,False,2.53,185.0,1.0,2,5,False,1,male
False,white,approve,1,131,62,1,0,True,2.24,146.0,42.17,2,1,False,1,male
True,white,approve,1,67,48,1,0,False,1.7,87.0,210.0,4,6,False,1,male
False,white,approve,1,125,57,1,0,False,4.77,175.0,58.0,2,1,False,2,male
False,white,reject,1,103,60,1,0,False,5.0,128.0,2.0,2,6,True,1,female
True,white,approve,1,110,58,1,0,False,2.78,175.0,90.0,1,2,False,2,male
True,white,reject,1,320,80,1,2,True,6.63,400.0,29.0,2,2,True,2,male
True,hispan,approve,1,61,63,1,0,False,2.69,90.0,45.0,2,6,False,1,male
True,black,approve,1,140,48,2,1,False,2.92,175.0,13.0,2,1,False,3,male
False,white,approve,1,120,70,1,0,False,3.08,165.0,50.0,2,1,False,2,male
True,white,approve,1,148,5,1,1,False,2.67,185.0,12.0,1,1,False,2,male
False,white,approve,1,103,52,1,0,False,4.42,129.0,36.0,2,1,False,1,female
True,white,approve,1,122,58,1,1,False,2.49,137.0,18.0,2,1,False,2,male
True,white,approve,1,158,80,1,1,False,3.33,175.0,27.0,1,1,True,2,male
True,white,approve,1,181,4,1,0,False,1.65,226.0,50.1,2,1,False,2,female
True,hispan,approve,1,139,40,1,0,False,2.08,146.0,8.9,2,1,False,2,male
True,hispan,reject,1,181,57,2,0,False,2.45,190.0,21.0,2,5,True,3,male
True,black,reject,1,132,94,1,0,False,3.59,165.0,42.0,2,6,True,1,male
True,white,reject,1,80,41,2,3,False,3.4,150.0,7.0,1,1,False,3,male
True,white,approve,1,26,66,1,1,False,5.47,104.0,5.0,2,1,False,1,male
True,white,approve,1,90,64,1,0,False,5.33,233.0,48.0,1,1,False,2,male
False,white,approve,1,84,48,1,0,False,2.67,105.0,84.0,1,2,False,1,female
True,white,approve,1,128,71,1,0,False,3.59,160.0,37.0,1,1,False,1,male
True,white,approve,1,177,67,2,2,False,5.58,221.0,24.0,2,2,False,3,male
True,white,approve,1,162,79,1,0,False,3.89,180.0,23.35,2,1,False,2,male
False,white,approve,1,122,44,1,0,False,3.63,135.0,30.0,2,1,False,2,female
False,white,approve,1,140,54,1,0,False,4.49,175.0,47.0,2,2,False,1,female
False,white,reject,1,95,42,1,0,False,2.88,175.0,42.0,2,5,False,2,male
True,white,approve,1,122,39,1,1,False,2.6,135.0,22.0,2,1,False,2,male
True,white,approve,1,182,78,1,0,False,4.18,232.0,55.0,1,6,False,2,female
True,white,approve,1,150,69,1,2,False,5.04,209.9,6.2,1,5,False,2,male
True,white,approve,1,150,100,1,3,True,6.96,285.0,141.0,2,1,False,2,male
True,white,approve,1,108,47,1,2,False,3.68,120.0,24.0,1,1,False,2,male
True,white,approve,1,170,98,1,0,False,8.12,189.0,23.0,2,2,False,2,male
False,white,approve,1,159,90,1,0,False,7.51,212.0,29.0,2,4,False,2,female
True,white,approve,2,100,60,1,1,False,4.7,128.0,74.9,1,1,False,2,male
False,black,approve,1,135,71,1,0,False,3.1,150.0,29.0,1,2,False,1,female
False,white,approve,1,93,40,1,0,False,3.29,128.0,39.0,2,1,False,1,female
False,white,approve,1,80,72,1,1,False,2.17,219.0,183.0,1,2,False,2,female
True,white,approve,1,148,42,2,0,False,2.78,188.0,65.0,2,1,False,3,male
True,black,reject,1,104,62,1,1,False,3.5,130.0,7.0,2,5,True,1,male
False,white,approve,1,135,75,1,0,False,3.49,150.0,33.0,2,6,False,2,male
True,white,approve,1,125,63,1,0,False,3.79,215.0,35.0,2,6,False,2,male
True,white,approve,1,124,66,1,1,False,2.95,155.0,41.57,2,1,False,2,male
True,white,approve,1,211,104,1,0,False,5.92,234.0,40.0,2,1,False,2,male
False,white,approve,1,132,67,1,0,True,5.8,165.0,63.0,2,1,False,2,male
True,white,approve,1,143,66,1,0,False,5.51,206.0,137.0,2,4,False,2,male
True,white,approve,1,40,60,1,0,False,3.06,80.0,43.0,1,1,False,2,male
True,white,approve,1,300,109,1,3,False,9.7,375.0,16.0,1,1,False,2,male
True,hispan,approve,1,171,32,3,1,False,3.62,190.0,26.5,2,1,False,3,female
True,white,approve,1,110,60,1,2,False,3.5,270.0,155.0,2,1,False,2,male
True,white,approve,1,126,41,1,1,False,1.34,140.0,40.0,2,1,False,2,male
True,white,approve,1,126,58,1,0,False,3.11,158.0,36.0,2,1,False,1,male
True,black,approve,1,123,104,2,0,False,4.59,137.0,40.0,1,2,False,2,male
True,white,approve,1,120,54,1,0,False,4.47,150.0,34.0,2,6,False,2,male
False,white,approve,1,76,35,1,1,False,2.9,146.0,1.0,2,2,False,2,male
False,white,approve,1,70,40,1,0,False,3.33,78.0,11.0,2,1,False,1,male
True,black,reject,1,123,69,1,3,False,3.4,129.0,13.0,2,6,False,2,male
True,white,approve,1,118,66,1,1,False,5.5,225.0,176.0,1,1,False,2,male
False,white,approve,1,203,70,3,0,False,5.83,225.0,34.5,2,1,False,3,male
False,white,reject,1,9,28,1,0,False,2.38,61.0,9.0,1,1,False,1,female
True,white,reject,1,104,63,1,0,False,3.17,130.0,11.0,2,6,True,2,male
True,black,approve,1,186,62,1,1,False,3.42,207.0,21.0,2,1,False,1,male
True,white,reject,1,113,62,1,0,False,4.71,125.0,19.5,2,5,False,1,female
True,white,approve,1,77,72,1,0,False,3.14,97.0,5.0,1,1,False,1,male
False,white,approve,1,100,56,1,1,False,4.61,197.0,108.0,2,1,False,2,male
True,white,approve,1,123,51,1,0,False,3.25,137.0,8.0,2,3,False,2,male
True,white,reject,1,165,78,2,2,False,5.12,185.0,31.0,2,6,False,3,male
True,white,approve,1,187,101,1,0,False,4.58,268.0,81.9,1,2,False,2,male
True,white,approve,1,35,42,1,0,False,1.52,45.0,30.71,2,1,False,2,male
False,white,approve,1,46,29,1,2,False,2.4,76.0,36.0,1,1,False,1,male
True,white,approve,1,130,75,1,2,False,3.55,180.0,3.0,2,1,False,2,male
False,white,approve,1,124,49,1,0,False,2.0,155.0,20.0,2,1,False,2,male
False,white,approve,1,145,60,1,0,False,3.02,195.0,111.0,2,1,False,2,female
False,white,approve,1,100,70,1,0,False,1.87,112.0,24.0,1,2,False,2,female
True,white,approve,1,119,46,1,0,False,2.29,162.0,25.64,2,1,False,2,male
True,white,reject,1,87,57,1,1,True,2.36,130.0,79.0,1,2,False,2,male
False,white,reject,1,162,80,1,0,False,4.33,170.0,19.7,2,6,False,2,female
False,white,approve,1,99,54,1,0,False,4.5,110.0,17.0,2,1,False,1,female
True,white,approve,1,122,89,1,0,True,2.62,135.0,31.0,1,1,False,2,male
True,white,approve,1,187,83,1,0,True,4.18,202.0,26.0,1,1,False,2,male
True,white,approve,1,187,82,1,2,False,6.12,233.0,36.0,2,3,True,2,male
True,white,approve,1,150,77,1,3,False,6.41,270.0,27.0,2,4,False,2,male
True,white,approve,1,105,45,1,0,False,3.74,156.0,58.0,1,2,False,2,male
True,white,approve,1,162,73,2,1,False,3.57,180.0,29.0,2,5,False,3,male
False,white,approve,1,215,73,1,1,False,2.84,245.0,1.0,2,6,True,2,male
False,white,approve,1,187,99,1,0,True,3.97,265.0,76.0,2,2,False,2,male
True,white,approve,1,108,46,1,2,False,3.16,120.0,24.5,2,1,False,2,male
True,white,approve,1,81,47,1,4,False,3.52,90.0,32.0,2,1,False,2,male
True,white,approve,1,80,56,1,1,False,4.7,223.0,55.0,2,1,False,2,male
False,white,approve,1,125,67,1,0,False,3.93,197.0,37.0,1,1,False,2,male
True,white,reject,1,136,64,1,0,False,3.09,170.0,17.0,2,6,True,2,male
False,black,approve,1,80,36,3,0,False,2.98,100.2,2.4,2,6,True,3,male
False,white,approve,1,110,72,1,0,False,3.23,137.0,33.0,2,2,False,2,male
True,white,approve,1,158,56,1,0,False,3.85,175.0,3.0,2,1,False,2,male
False,white,approve,1,176,84,2,0,False,6.86,220.0,50.0,2,1,False,3,male
True,white,approve,1,107,48,1,1,False,1.78,123.0,24.0,2,1,False,2,male
True,white,approve,1,260,100,1,3,False,8.33,377.0,174.0,2,1,False,2,male
True,white,reject,2,133,60,3,0,False,3.39,165.0,39.0,1,6,False,3,male
False,white,approve,1,144,42,1,0,True,3.5,152.5,8.0,2,4,False,1,male
True,white,approve,1,262,148,1,0,False,10.08,328.0,147.0,1,1,False,2,male
False,white,approve,1,115,174,1,0,False,3.03,145.0,23.0,1,1,False,2,male
False,white,approve,1,70,36,1,0,False,2.87,175.0,23.0,1,1,False,2,male
True,white,approve,1,60,20,1,0,False,1.61,130.0,162.0,1,1,False,1,male
True,white,approve,1,117,67,1,2,False,5.58,167.0,60.0,1,1,True,1,male
False,white,approve,1,161,73,1,0,False,3.18,175.0,36.0,2,1,False,2,male
True,white,approve,1,185,89,1,0,False,6.7,205.0,37.0,2,1,False,1,male
True,white,approve,1,135,46,1,2,False,3.42,155.0,36.0,2,1,False,2,male
True,white,approve,1,137,72,1,0,True,2.5,172.0,19.0,1,1,False,2,male
True,white,approve,1,205,72,1,2,False,6.54,245.0,141.0,1,1,False,2,male
True,white,approve,1,36,36,1,0,False,3.17,45.0,19.0,1,1,False,1,female
False,white,approve,1,159,84,1,0,False,5.17,212.0,94.0,2,1,False,2,male
True,black,approve,1,122,55,1,2,False,3.94,135.0,20.0,2,2,False,1,male
True,white,approve,1,152,63,1,0,False,3.18,190.0,54.85,2,2,False,2,male
True,hispan,reject,1,61,23,1,1,False,1.88,64.5,2.7,2,5,False,1,male
True,white,approve,1,85,61,1,0,False,3.04,140.0,50.0,2,2,False,2,male
False,white,approve,1,106,183,1,0,False,2.28,118.0,144.0,1,1,True,1,male
True,white,approve,1,144,125,1,0,True,3.45,205.0,123.0,4,2,False,2,male
False,white,approve,1,188,116,1,0,True,7.5,304.0,195.0,2,1,False,1,male
True,black,approve,1,132,65,1,1,False,2.36,167.0,46.0,2,1,False,2,male
False,white,approve,1,150,81,1,0,False,4.67,190.0,60.0,2,5,False,2,male
True,white,approve,1,119,73,1,0,False,2.99,150.0,3.0,2,2,False,2,male
True,white,approve,1,109,81,1,0,False,5.82,138.0,63.0,2,1,False,2,male
False,white,approve,1,30,52,1,0,False,4.35,96.0,81.0,2,1,False,1,male
True,black,reject,1,146,58,1,1,False,2.79,162.0,18.5,2,6,True,2,male
True,white,approve,1,172,86,1,1,False,4.28,235.0,28.0,1,1,False,2,male
False,white,approve,1,192,78,3,0,False,4.17,197.0,7.0,1,3,False,3,male
True,white,approve,1,176,86,1,0,False,2.8,186.0,24.0,2,1,False,2,male
False,white,approve,1,144,84,3,0,False,7.01,180.0,87.1,2,5,False,3,male
True,white,approve,1,104,45,1,0,False,2.3,130.0,63.0,2,5,False,2,male
False,black,approve,1,70,26,1,0,False,2.16,77.5,10.3,2,1,False,1,female
True,white,approve,1,60,64,1,0,False,5.4,100.0,74.4,2,1,False,2,male
True,white,approve,1,95,63,1,4,False,3.72,100.0,17.2,2,2,False,2,male
True,black,reject,1,120,107,3,0,False,5.12,220.0,2.0,1,2,False,3,male
True,white,approve,1,158,57,1,4,False,5.32,175.0,28.0,2,5,False,2,male
True,white,approve,1,175,105,1,2,False,7.39,245.0,48.0,1,5,False,2,male
True,white,approve,1,75,43,1,3,False,3.36,100.0,39.0,2,2,False,2,male
True,white,approve,1,80,35,1,0,False,2.62,80.0,58.06,2,6,False,2,male
True,white,reject,1,106,40,1,2,True,2.73,117.5,19.3,2,4,False,2,male
False,white,approve,1,113,86,1,0,False,4.08,158.0,83.0,2,1,False,1,female
True,white,approve,1,56,67,1,0,False,3.0,175.0,98.0,1,1,False,2,male
False,white,approve,1,128,61,1,0,False,5.05,170.0,97.6,2,1,False,1,male
False,white,approve,1,112,60,1,0,False,5.0,140.0,36.0,2,2,True,1,male
True,hispan,reject,1,205,72,2,2,True,6.0,228.0,14.0,2,2,True,3,male
True,white,approve,1,197,106,1,3,False,7.6,330.0,48.5,4,3,False,2,male
True,white,approve,1,41,31,1,0,False,2.6,116.5,128.7,2,1,False,2,female
True,white,approve,1,85,69,1,1,False,3.79,90.0,14.0,2,2,False,2,male
True,white,approve,1,142,76,1,0,False,3.86,178.0,53.0,2,1,False,1,male
True,white,approve,1,85,39,1,1,False,1.25,95.0,4.0,2,1,False,1,male
True,white,approve,1,135,62,1,2,False,3.6,245.0,23.0,1,2,False,2,male
False,white,approve,1,110,47,1,0,False,3.83,122.5,16.3,2,1,False,2,male
True,white,reject,1,187,86,1,2,True,6.38,234.0,70.0,2,1,False,2,male
False,white,approve,1,123,60,1,0,False,2.75,154.0,9.515,2,2,False,2,male
False,white,reject,1,88,68,1,0,False,2.99,97.5,5.7,2,2,False,1,male
True,black,approve,1,186,65,1,2,False,2.42,235.0,40.0,1,5,True,2,male
True,white,approve,1,180,120,1,0,True,9.96,240.0,81.3,2,1,False,2,male
True,white,approve,1,122,75,1,0,False,3.67,151.0,38.0,2,1,False,2,female
True,white,approve,1,192,69,1,2,False,5.78,213.0,41.0,3,1,False,2,male
True,white,approve,1,155,68,1,0,False,2.89,220.0,46.0,1,1,False,2,male
True,black,approve,1,103,48,1,1,False,2.87,127.0,12.0,2,5,False,1,male
False,white,approve,1,60,30,1,0,False,2.5,120.0,115.0,1,1,False,2,male
True,hispan,approve,1,128,68,1,3,False,5.7,135.0,7.0,2,1,False,2,male
